Country,Year,Co2,KG_CAP_BEEF,KG_CAP_PIG,KG_CAP_POULTRY,KG_CAP_SHEEP,THND_TONNE_BEEF,THND_TONNE_PIG,THND_TONNE_POULTRY,THND_TONNE_SHEEP,KG_CAP_TOTAL,THND_TONNE_TOTAL,PopMale,PopFemale,PopTotal,PopDensity,Genero
ISR,2000,1125478052.0,16.54907714,1.915984925,58.99913303,1.299731348,142.174096,14.77209936,403.1880883,8.882099969,78.763926443,569.016383629,2929.8259999999996,3016.123,5945.9490000000005,274.767,False
JPN,2000,40988522386.0,8.617503087000001,13.33200613,12.83932422,0.319752451,1570.034386,2179.850243,1860.7381,46.3401,35.108585888,5656.962829000001,62624.572,64899.596,127524.168,349.80800000000005,False
KAZ,2000,8637974358.0,14.42192503,4.493457436,3.131858362,5.568645977999999,310.2230919,86.74310385,53.58810125,95.28309713,27.615886806,545.83739413,7177.201999999999,7745.522,14922.723999999998,5.528,False
MYS,2000,1803793866.0,4.118769509,5.821809892999999,28.06312801,0.544500195,136.42310419999998,173.0541009,739.3871239,14.34609972,38.548207606999995,1063.21042872,11818.005,11376.247,23194.252,70.596,True
MEX,2000,10964658366.0,10.47527078,8.971991587,17.77437102,0.6946285109999999,1522.201598,1170.035962,2054.5491,80.29248299999999,37.916261897999995,4827.079143,48558.03400000001,50341.810999999994,98899.845,50.876000000000005,False
NZL,2000,1170533025.0,23.26710495,13.38206722,24.55460281,25.48361738,128.2681925,66.20690258,107.67748600000002,111.751425,86.68739235999999,413.90400608,1893.983,1965.009,3858.992,14.655999999999999,False
NGA,2000,22110743.0,1.597273079,1.004338597,1.179548179,2.4213957919999998,279.1850976,157.5421074,164.0001,336.6620873,6.2025556470000005,937.3893923,5613.223000000001,5718.338000000001,11331.561000000002,8.946,False
NGA,2000,22110743.0,1.597273079,1.004338597,1.179548179,2.4213957919999998,279.1850976,157.5421074,164.0001,336.6620873,6.2025556470000005,937.3893923,61648.374,60635.47900000001,122283.853,134.264,True
NGA,2000,1735848822.0,1.597273079,1.004338597,1.179548179,2.4213957919999998,279.1850976,157.5421074,164.0001,336.6620873,6.2025556470000005,937.3893923,5613.223000000001,5718.338000000001,11331.561000000002,8.946,False
NGA,2000,1735848822.0,1.597273079,1.004338597,1.179548179,2.4213957919999998,279.1850976,157.5421074,164.0001,336.6620873,6.2025556470000005,937.3893923,61648.374,60635.47900000001,122283.853,134.264,True
NOR,2000,1832179197.0,14.56206407,17.89315006,8.406766748999999,4.778113737,93.60010076,103.21519090000001,42.98310101,24.43009917,45.640094616,264.22849184,2229.011,2270.364,4499.375,12.318,False
PAK,2000,1791044388.0,4.473668821,1.06986e-06,2.108920218,2.945809045,885.2961205,0.00018999999999999998,331.9710778,463.7081078,9.52839915386,1680.9754960999999,73473.693,68869.89,142343.583,184.65099999999998,True
PRY,2000,69956169.0,23.95541162,23.14068458,5.789957345,0.541687829,181.46909409999998,157.3180932,34.88909994,3.264100177,53.42774137399999,376.94038741699995,2701.006,2622.196,5323.201999999999,13.398,True
PER,2000,1071311278.0,3.786773087,2.768376505,17.65285545,1.2771723990000001,140.19109430000003,91.97710500000001,519.8541039,37.61110006,25.485177441,789.6334032600001,13190.768999999998,13269.175,26459.944,20.671999999999997,False
PHL,2000,1497842528.0,3.365192957,12.49982235,6.517590582,0.38645315,374.9381188,1249.847146,577.6330956,34.2501,22.769059039000002,2236.6684604,39280.834,38710.922999999995,77991.757,261.568,True
RUS,2000,72789333174.0,10.31073852,9.494431651000001,8.758087152,0.854126759,2156.365965,1781.9893539999998,1456.992532,142.09225,29.417384082,5537.440100999999,68503.311,77901.579,146404.89,8.94,False
SAU,2000,5779206015.0,2.890072702,0.0788891,34.52833833,6.575408728999999,85.72910391,2.100099905,814.724099,155.15209280000002,44.072708860999995,1057.705395615,11248.492,9415.348,20663.84,9.612,True
CHE,2000,2188929597.0,14.826747400000002,26.35061963,11.27963013,1.75895756,151.81000759999998,242.13010069999999,91.86810119,14.32600974,54.21595472,500.13421923,3490.3179999999998,3653.446,7143.764,180.782,False
THA,2000,2461222599.0,2.216578071,8.493162515,10.443661599999999,0.014356358999999999,199.3590935,685.5290917,747.1730126,1.02709995,21.167758544999998,1633.08829775,31094.46,31858.179,62952.639,123.22200000000001,False
TUR,2000,4263636436.0,3.967711915,0.000950947,9.267786377,5.19019638,358.4551171,0.07709997,666.0181054,372.9870995,18.426645619,1397.5374219700002,31144.048,32096.147999999997,63240.195999999996,82.17,False
UKR,2000,20875839852.0,9.021589045,10.99852851,4.413400505,0.302956316,629.4501122,688.6781396,244.94410019999998,16.81410108,24.736474375999997,1579.8864530800001,22733.656000000003,26104.402000000002,48838.058,84.302,False
GBR,2000,68461813771.0,1.18743e-06,17.10492608,25.43269611,5.849624594,0.0001,1292.756279,1703.7261399999998,391.8640117,48.38724797142999,3388.3465306999997,28711.564,30211.741,58923.305,243.555,False
USA,2000,302000000000.0,31.03662604,23.39128496,43.18571211,0.5010012939999999,12502.5629,8456.332711,13838.212580000001,160.5383372,98.114624404,34957.6465282,138761.58800000002,142949.326,281710.914,30.796999999999997,False
VNM,2000,895366446.0,1.624467238,13.05606157,4.004468803,0.05288732,186.31609430000003,1343.8631369999998,365.34207999999995,4.8251002860000005,18.737884931,1900.3464115859997,39570.482,40339.929,79910.411,257.717,False
ZAF,2001,24519201998.0,9.225044925,2.097114163,18.21688223,2.783389113,611.2911156,124.7110985,960.2161645,146.7130974,32.322430431,1842.931476,414086.31299999997,416816.226,830902.5390000001,28.025,False
ZAF,2001,24519201998.0,9.225044925,2.097114163,18.21688223,2.783389113,611.2911156,124.7110985,960.2161645,146.7130974,32.322430431,1842.931476,22468.02,23103.252,45571.272000000004,37.566,False
ZAF,2001,12513299848.0,9.225044925,2.097114163,18.21688223,2.783389113,611.2911156,124.7110985,960.2161645,146.7130974,32.322430431,1842.931476,414086.31299999997,416816.226,830902.5390000001,28.025,False
ZAF,2001,12513299848.0,9.225044925,2.097114163,18.21688223,2.783389113,611.2911156,124.7110985,960.2161645,146.7130974,32.322430431,1842.931476,22468.02,23103.252,45571.272000000004,37.566,False
ARG,2001,5107318986.0,43.75816387,4.757602316,21.90841123,1.389178755,2342.4063300000003,228.5571,932.8877596000001,59.15298206,71.813356171,3563.0041716600003,18090.636000000002,19185.008,37275.644,13.620999999999999,False
AUS,2001,11013105228.0,24.51133092,15.23928127,29.113232399999998,14.91999083,674.7105552999999,376.45973599999996,637.46509,326.68901769999997,83.78383542,2015.324399,9577.028,9617.648000000001,19194.676,2.499,False
BRA,2001,7654391416.0,24.91479404,10.9622638,25.04687693,0.518507904,6326.6019049999995,2498.140687,5059.203585,104.73309920000001,61.442442674000006,13988.679276199999,87736.62,89459.431,177196.051,21.2,False
CAN,2001,22799093778.0,22.39478072,22.69894025,30.74797148,0.910218596,992.5601,902.8571,1084.031335,32.0901,76.751911046,3011.5386349999994,15299.306999999999,15580.765,30880.072,3.3960000000000004,False
CHL,2001,1513050063.0,14.11977376,13.63490923,24.777198199999997,0.6230435089999999,311.54209219999996,269.9881371,434.86710439999996,10.93509947,53.15492469899999,1027.33243317,7634.045999999999,7882.066,15516.112,20.868000000000002,False
CHN,2001,76231951110.0,2.748603283,24.42132331,8.140627881,1.8436924540000001,5068.964943999999,40418.46885,11942.094340000001,2704.650002,37.154246928,60134.178136,666683.3420000001,632446.405,1299129.747,138.379,True
COL,2001,1964378849.0,11.92796766,1.976333596,13.60934101,0.27903763600000003,698.4491356000001,103.85610279999999,633.9000633999999,12.99710069,27.792679902,1449.2024024900002,19730.607,20525.349,40255.956,36.283,False
EGY,2001,2557261026.0,6.430558501,0.032853834,7.681781292,1.5928288119999998,654.3271264,3.0001,621.7610863,128.9230889,15.738022439000002,1408.0114016,35324.564,34828.098,70152.662,70.473,True
ETH,2001,82016668.0,3.101852315,0.017504724,0.6404053679999999,0.8497020279999999,303.5040978,1.53710006,49.84410177,66.13410269,4.6094644350000005,421.01940232000004,33985.254,34174.168,68159.422,68.15899999999999,False
IND,2001,21290198710.0,1.309598228,0.33954403899999996,0.790839513,0.5664558470000001,2004.5793239999998,466.428109,962.9170922000001,689.710122,3.0064376270000004,4123.6346472000005,559042.845,515957.249,1075000.094,361.565,True
IDN,2001,5513531755.0,1.3328415679999999,1.521983273,3.788382205,0.38594975200000003,408.4331139,418.5580834,923.4461448999999,94.07810293,7.029156798000001,1844.51544513,107361.26699999999,107066.15199999999,214427.419,118.366,True
ISR,2001,1188500406.0,15.17804422,1.994828134,63.14708583,1.292263484,132.9061059,15.6761006,439.84311759999997,9.001099451,81.612221668,597.426423551,2986.5429999999997,3074.136,6060.679,280.068,False
JPN,2001,42236609810.0,7.029356216,13.65789367,13.21299711,0.30673825899999996,1282.5915289999998,2236.454051,1917.7391,44.5201,34.206985255,5481.3047799999995,62690.187999999995,65023.636,127713.82400000001,350.32800000000003,False
KAZ,2001,8766193043.0,13.51268437,6.090862808,3.897582532,5.685086192000001,290.32911,117.44410020000001,66.61309896,97.16310201,29.186215902,571.54941117,7167.967,7742.24,14910.207,5.523,False
MYS,2001,1937961023.0,4.1385523410000005,6.653742854,28.94932994,0.621602012,140.1130913,202.16208730000002,779.6221092999999,16.74009977,40.363227146999996,1138.6373876699997,12090.53,11618.585,23709.115,72.163,True
MEX,2001,11377285768.0,10.73326416,9.162723602,18.72926106,0.7359321409999999,1580.351525,1210.737252,2193.6022989999997,86.1936,39.361180962999995,5070.884675999999,49208.752,51089.4,100298.15199999999,51.595,False
NZL,2001,1205115692.0,21.66332125,12.54828554,26.45877719,27.060566700000003,120.94115430000001,62.8690502,117.4990097,120.1714564,87.73095068,421.4806706,1916.651,1991.29,3907.941,14.842,False
NGA,2001,22762380.0,1.7752047309999999,1.028128836,1.385264835,2.5701951430000003,318.1761254,165.3751,197.5001,366.4380883,6.7587935450000005,1047.4894137000001,5827.746,5923.618,11751.364,9.277000000000001,False
NGA,2001,22762380.0,1.7752047309999999,1.028128836,1.385264835,2.5701951430000003,318.1761254,165.3751,197.5001,366.4380883,6.7587935450000005,1047.4894137000001,63236.350999999995,62157.695,125394.046,137.679,True
NGA,2001,1821283911.0,1.7752047309999999,1.028128836,1.385264835,2.5701951430000003,318.1761254,165.3751,197.5001,366.4380883,6.7587935450000005,1047.4894137000001,5827.746,5923.618,11751.364,9.277000000000001,False
NGA,2001,1821283911.0,1.7752047309999999,1.028128836,1.385264835,2.5701951430000003,318.1761254,165.3751,197.5001,366.4380883,6.7587935450000005,1047.4894137000001,63236.350999999995,62157.695,125394.046,137.679,True
NOR,2001,1875739041.0,14.17568302,18.77082121,8.233388209,4.895604122,91.59809969,108.85018729999999,42.31910081,25.16309921,46.075496561,267.93048701,2241.139,2282.0,4523.139,12.383,False
PAK,2001,1898170580.0,4.482767943,1.0466e-06,2.137539957,2.9744140569999997,906.8091210000001,0.00018999999999999998,343.9531029,478.61512080000006,9.594723003599999,1729.3775347,75336.518,70641.89,145978.408,189.36599999999999,True
PRY,2001,73738949.0,22.47498104,20.70888896,6.213993378,0.528671518,173.5911034,143.54509819999998,38.17809759,3.248100145,49.926534896,358.562399335,2754.7259999999997,2673.716,5428.441999999999,13.663,True
PER,2001,1098239950.0,3.6771307739999997,2.7718889069999997,17.58789648,1.277512067,137.95209580000002,93.32510458,524.8660668,38.12410055,25.314428228,794.26736773,13360.655,13438.633999999998,26799.289,20.936999999999998,False
PHL,2001,1568147091.0,3.148376068,12.71414164,6.929279514,0.377107765,358.30909049999997,1298.55906,627.2991112000001,34.13909994,23.168904987,2318.30636164,40104.282999999996,39568.586,79672.869,267.20599999999996,True
RUS,2001,74327577573.0,11.26900241,10.14309144,13.03097751,0.818337697,2347.411506,1896.171152,2159.216152,135.5975,35.261409056999995,6538.396309999999,68166.442,77664.284,145830.726,8.905,False
SAU,2001,6075780906.0,1.710146753,0.101642861,36.7773471,5.866260293,52.04609762,2.776100023,890.3290795,142.0141076,44.455397007,1087.165384743,11568.767,9633.879,21202.646,9.863,True
CHE,2001,2234005394.0,14.68557945,26.41547653,11.85896764,1.6052803709999999,151.1080041,243.92609819999998,97.06410037,13.13901006,54.565303991,505.23721272999995,3508.208,3670.966,7179.174,181.678,False
THA,2001,2653599878.0,1.616526687,8.443041247,10.42186133,0.019265094,146.7421044,687.8190697000001,752.5450829,1.391100032,20.500694358,1588.497357032,31351.471,32187.718999999997,63539.19,124.37,False
TUR,2001,4473165581.0,3.638500168,0.000766738,8.40779093,4.805604246000001,333.65812,0.063100038,613.3050927,350.5441063,16.852662082000002,1297.5704190380002,31608.455,32583.787999999997,64192.242999999995,83.40700000000001,False
UKR,2001,21177140585.0,7.687365023,9.553561695,6.059167465,0.276712574,531.5580834,592.8461083,333.2740868,15.22009931,23.576806757,1472.89837781,22517.799,25883.849,48401.648,83.54899999999999,False
GBR,2001,69037741271.0,10.64918561,17.55539226,25.76516116,5.082717888,899.8461892999999,1331.269126,1731.809494,341.6357088,59.052456918,4304.560518099999,28833.604,30290.673,59124.277,244.386,False
USA,2001,308000000000.0,30.35202385,22.96808996,43.19206513,0.515213163,12351.20938,8387.840181,13981.09435,166.7723878,97.027392103,34886.9162988,140249.955,144358.03699999998,284607.99199999997,31.113000000000003,False
VNM,2001,954895631.0,1.67863074,14.08551342,4.179527933,0.053740352000000005,194.57709580000002,1465.253152,385.3711022,4.955099924,19.997412445,2050.156449924,39980.554,40761.946,80742.5,260.401,False
ZAF,2002,25403353837.0,9.236362142,2.062948655,18.88875699,2.7226288210000003,620.5010766,124.3751,1009.3931050000001,145.4941033,32.910696608,1899.7633849000001,424259.65,427038.787,851298.437,28.713,False
ZAF,2002,25403353837.0,9.236362142,2.062948655,18.88875699,2.7226288210000003,620.5010766,124.3751,1009.3931050000001,145.4941033,32.910696608,1899.7633849000001,22752.951,23397.962000000003,46150.913,38.044000000000004,False
ZAF,2002,12868753906.0,9.236362142,2.062948655,18.88875699,2.7226288210000003,620.5010766,124.3751,1009.3931050000001,145.4941033,32.910696608,1899.7633849000001,424259.65,427038.787,851298.437,28.713,False
ZAF,2002,12868753906.0,9.236362142,2.062948655,18.88875699,2.7226288210000003,620.5010766,124.3751,1009.3931050000001,145.4941033,32.910696608,1899.7633849000001,22752.951,23397.962000000003,46150.913,38.044000000000004,False
ARG,2002,5231701199.0,40.28261809,4.420178483,15.339419099999999,1.3558992419999998,2180.404316,214.7151,660.4555976,58.37973643,61.398114915,3113.95475003,18290.786,19390.957,37681.742999999995,13.769,False
AUS,2002,11375314322.0,25.16673568,15.99514144,32.37030948,13.72690417,700.1814059999999,399.36978799999997,716.3840452000001,303.78872789999997,87.25909077,2119.7239671,9680.332,9721.034,19401.366,2.525,False
BRA,2002,7981826248.0,25.61105657,10.47432524,27.03931371,0.49628540299999996,6591.2256990000005,2419.179983,5535.409058,101.5980933,63.620980923000005,14647.4128333,88858.47099999999,90679.052,179537.52300000002,21.480999999999998,False
CAN,2002,23369978876.0,22.31287464,21.85188415,31.07017832,0.90947891,998.3701,877.4621,1105.8472800000002,32.3701,76.14441602000001,3014.04958,15449.335,15728.925,31178.26,3.429,False
CHL,2002,1567540399.0,14.92149926,13.41003787,23.51734999,0.612313869,333.040078,268.60709460000004,417.53009879999996,10.87110029,52.461200989,1030.0483716899998,7717.130999999999,7967.281999999999,15684.413,21.094,False
CHN,2002,80014390407.0,2.814550835,24.69512017,8.172865589,1.917743796,5221.581155,41115.68369,12060.98173,2830.081155,37.600280389999995,61228.32773,671028.743,636323.5129999999,1307352.256,139.255,True
COL,2002,2019232075.0,11.36557208,2.127095959,14.48337926,0.25797460899999997,674.993081,113.3701027,684.2161034,12.18709932,28.234021908000003,1484.76638642,20032.617,20842.746,40875.363,36.841,False
EGY,2002,2683042476.0,7.867722431000001,0.030001853,9.012464438,1.661633396,815.8841332000001,2.792100055,743.427102,137.06609430000003,18.571822118,1699.169429555,36009.89,35475.154,71485.04400000001,71.812,True
ETH,2002,86447156.0,3.500110542,0.016874118,0.674807077,0.990958138,352.49710930000003,1.525099976,54.05909811,79.38610159,5.182749875,487.467408976,34975.362,35166.727999999996,70142.09,70.142,False
IND,2002,22337794361.0,1.256710084,0.334597702,0.9098348409999999,0.558801266,1956.530862,467.4961022,1126.7551050000002,692.0290917,3.0599438930000002,4242.811160900001,568640.65,524676.537,1093317.187,367.725,True
IDN,2002,5821109923.0,1.304388215,1.668561023,4.461362819,0.514071265,405.3070763,465.28907089999996,1102.707253,127.06209650000001,7.948383322,2100.3654966999998,108887.177,108470.61300000001,217357.79,119.98299999999999,True
ISR,2002,1247800140.0,17.78788105,2.0523725930000003,63.08871476,1.140195952,158.5480889,16.41709982,447.3050927,8.084099634,84.069164355,630.354381054,3040.643,3128.6679999999997,6169.311,285.08799999999997,False
JPN,2002,43513846356.0,7.127829206,14.33392083,12.81545575,0.293580295,1302.38287,2350.4435710000002,1862.6481,42.6701,34.570786081,5558.144641000001,62751.324,65141.751,127893.075,350.82,False
KAZ,2002,8912975243.0,13.891016699999998,6.015843687,4.9108427830000005,5.9200181910000005,299.7610863,116.50409779999998,84.29709707,101.6201027,30.737721361,602.18238387,7200.302,7775.882,14976.184,5.547000000000001,False
